date,municipality,metric,cases
2020-10-21,Ossining Village,new,NA
2020-10-21,Peekskill,total,1107
2020-10-21,Peekskill,active,2
2020-10-21,Peekskill,new,2
2020-10-21,Pelham,total,187
2020-10-21,Pelham,active,5
2020-10-21,Pelham,new,1
2020-10-21,Pelham Manor,total,138
2020-10-21,Pelham Manor,active,5
2020-10-21,Pelham Manor,new,1
2020-10-21,Pleasantville,total,167
2020-10-21,Pleasantville,active,5
2020-10-21,Pleasantville,new,NA
2020-10-21,Port Chester,total,1423
2020-10-21,Port Chester,active,53
2020-10-21,Port Chester,new,9
2020-10-21,Pound Ridge,total,42
2020-10-21,Pound Ridge,active,5
2020-10-21,Pound Ridge,new,1
2020-10-21,Rye Brook,total,223
2020-10-21,Rye Brook,active,12
2020-10-21,Rye Brook,new,NA
2020-10-21,Rye City,total,270
2020-10-21,Rye City,active,30
2020-10-21,Rye City,new,0
2020-10-21,Scarsdale,total,403
2020-10-21,Scarsdale,active,6
2020-10-21,Scarsdale,new,NA
2020-10-21,Sleepy Hollow,total,NA
2020-10-21,Sleepy Hollow,active,16
2020-10-21,Sleepy Hollow,new,3
2020-10-21,Somers,total,478
2020-10-21,Somers,active,13
2020-10-21,Somers,new,NA
2020-10-21,Tarrytown,total,343
2020-10-21,Tarrytown,active,1
2020-10-21,Tarrytown,new,3
2020-10-21,Tuckahoe,total,153
2020-10-21,Tuckahoe,active,2
2020-10-21,Tuckahoe,new,0
2020-10-21,White Plains,total,2045
2020-10-21,White Plains,active,40
2020-10-21,White Plains,new,6
2020-10-21,Yonkers,total,8203
2020-10-21,Yonkers,active,165
2020-10-21,Yonkers,new,9
2020-10-21,Yorktown,total,880
2020-10-21,Yorktown,active,38
2020-10-21,Yorktown,new,2
2020-10-21,Totals,total,32311
2020-10-21,Totals,active,923
2020-10-21,Totals,new,8
2020-10-22,Ardsley,total,116
2020-10-22,Ardsley,active,8
2020-10-22,Ardsley,new,0
2020-10-22,Bedford,total,324
2020-10-22,Bedford,active,15
2020-10-22,Bedford,new,3
2020-10-22,Briarcliff Manor,total,135
2020-10-22,Briarcliff Manor,active,4
2020-10-22,Briarcliff Manor,new,0
2020-10-22,Bronxville,total,98
2020-10-22,Bronxville,active,0
2020-10-22,Bronxville,new,0
2020-10-22,Buchanan,total,50
2020-10-22,Buchanan,active,3
2020-10-22,Buchanan,new,1
2020-10-22,Cortlandt,total,1043
2020-10-22,Cortlandt,active,28
2020-10-22,Cortlandt,new,2
2020-10-22,Croton-on-Hudson,total,221
2020-10-22,Croton-on-Hudson,active,2
2020-10-22,Croton-on-Hudson,new,0
2020-10-22,Dobbs Ferry,total,361
2020-10-22,Dobbs Ferry,active,7
2020-10-22,Dobbs Ferry,new,0
2020-10-22,Eastchester,total,488
2020-10-22,Eastchester,active,6
2020-10-22,Eastchester,new,0
2020-10-22,Elmsford,total,222
2020-10-22,Elmsford,active,3
2020-10-22,Elmsford,new,0
2020-10-22,Greenburgh,total,1356
2020-10-22,Greenburgh,active,46
2020-10-22,Greenburgh,new,2
2020-10-22,Harrison,total,504
2020-10-22,Harrison,active,20
2020-10-22,Harrison,new,4
2020-10-22,Hastings-on-Hudson,total,156
2020-10-22,Hastings-on-Hudson,active,4
2020-10-22,Hastings-on-Hudson,new,0
2020-10-22,Irvington,total,103
2020-10-22,Irvington,active,3
2020-10-22,Irvington,new,0
2020-10-22,Larchmont,total,95
2020-10-22,Larchmont,active,NA
2020-10-22,Larchmont,new,1
2020-10-22,Lewisboro,total,145
2020-10-22,Lewisboro,active,5
2020-10-22,Lewisboro,new,0
2020-10-22,Mamaroneck Town,total,203
2020-10-22,Mamaroneck Town,active,12
2020-10-22,Mamaroneck Town,new,2
2020-10-22,Mamaroneck Village,total,537
2020-10-22,Mamaroneck Village,active,29
2020-10-22,Mamaroneck Village,new,3
2020-10-22,Mount Kisco,total,327
2020-10-22,Mount Kisco,active,13
2020-10-22,Mount Kisco,new,3
2020-10-22,Mount Pleasant,total,686
2020-10-22,Mount Pleasant,active,16
2020-10-22,Mount Pleasant,new,0
2020-10-22,Mount Vernon,total,2983
2020-10-22,Mount Vernon,active,59
2020-10-22,Mount Vernon,new,4
2020-10-22,New Castle,total,265
2020-10-22,New Castle,active,10
2020-10-22,New Castle,new,1
2020-10-22,New Rochelle,total,3577
2020-10-22,New Rochelle,active,186
2020-10-22,New Rochelle,new,6
2020-10-22,North Castle,total,249
2020-10-22,North Castle,active,3
2020-10-22,North Castle,new,0
2020-10-22,North Salem,total,187
2020-10-22,North Salem,active,4
2020-10-22,North Salem,new,0
2020-10-22,Ossining Town,total,175
2020-10-22,Ossining Town,active,0
2020-10-22,Ossining Town,new,0
2020-10-22,Ossining Village,total,NA
2020-10-22,Ossining Village,active,NA
2020-10-22,Ossining Village,new,NA
2020-10-22,Peekskill,total,1112
2020-10-22,Peekskill,active,26
2020-10-22,Peekskill,new,5
2020-10-22,Pelham,total,187
2020-10-22,Pelham,active,5
2020-10-22,Pelham,new,0
2020-10-22,Pelham Manor,total,138
2020-10-22,Pelham Manor,active,5
2020-10-22,Pelham Manor,new,0
2020-10-22,Pleasantville,total,168
2020-10-22,Pleasantville,active,5
2020-10-22,Pleasantville,new,1
2020-10-22,Port Chester,total,1433
2020-10-22,Port Chester,active,59
2020-10-22,Port Chester,new,10
2020-10-22,Pound Ridge,total,44
2020-10-22,Pound Ridge,active,6
2020-10-22,Pound Ridge,new,1
2020-10-22,Rye Brook,total,223
2020-10-22,Rye Brook,active,NA
2020-10-22,Rye Brook,new,0
2020-10-22,Rye City,total,272
2020-10-22,Rye City,active,30
2020-10-22,Rye City,new,2
2020-10-22,Scarsdale,total,403
2020-10-22,Scarsdale,active,6
2020-10-22,Scarsdale,new,0
2020-10-22,Sleepy Hollow,total,504
2020-10-22,Sleepy Hollow,active,19
2020-10-22,Sleepy Hollow,new,3
2020-10-22,Somers,total,480
2020-10-22,Somers,active,15
2020-10-22,Somers,new,2
2020-10-22,Tarrytown,total,344
2020-10-22,Tarrytown,active,12
2020-10-22,Tarrytown,new,1
2020-10-22,Tuckahoe,total,153
2020-10-22,Tuckahoe,active,2
2020-10-22,Tuckahoe,new,0
2020-10-22,White Plains,total,2048
2020-10-22,White Plains,active,43
2020-10-22,White Plains,new,3
2020-10-22,Yonkers,total,8213
2020-10-22,Yonkers,active,169
2020-10-22,Yonkers,new,10
2020-10-22,Yorktown,total,880
2020-10-22,Yorktown,active,37
2020-10-22,Yorktown,new,0
2020-10-22,Totals,total,32383
2020-10-22,Totals,active,961
2020-10-22,Totals,new,72
2020-10-23,Ardsley,total,116
2020-10-23,Ardsley,active,7
2020-10-23,Ardsley,new,0
2020-10-23,Bedford,total,327
2020-10-23,Bedford,active,18
2020-10-23,Bedford,new,3
2020-10-23,Briarcliff Manor,total,135
2020-10-23,Briarcliff Manor,active,3
2020-10-23,Briarcliff Manor,new,0
2020-10-23,Bronxville,total,98
2020-10-23,Bronxville,active,0
2020-10-23,Bronxville,new,0
2020-10-23,Buchanan,total,50
2020-10-23,Buchanan,active,3
2020-10-23,Buchanan,new,0
2020-10-23,Cortlandt,total,1045
2020-10-23,Cortlandt,active,29
2020-10-23,Cortlandt,new,2
2020-10-23,Croton-on-Hudson,total,222
2020-10-23,Croton-on-Hudson,active,3
2020-10-23,Croton-on-Hudson,new,1
2020-10-23,Dobbs Ferry,total,362
2020-10-23,Dobbs Ferry,active,8
2020-10-23,Dobbs Ferry,new,1
2020-10-23,Eastchester,total,489
2020-10-23,Eastchester,active,7
2020-10-23,Eastchester,new,1
2020-10-23,Elmsford,total,222
2020-10-23,Elmsford,active,3
2020-10-23,Elmsford,new,0
2020-10-23,Greenburgh,total,1359
2020-10-23,Greenburgh,active,48
2020-10-23,Greenburgh,new,3
2020-10-23,Harrison,total,504
2020-10-23,Harrison,active,19
2020-10-23,Harrison,new,0
2020-10-23,Hastings-on-Hudson,total,156
2020-10-23,Hastings-on-Hudson,active,2
2020-10-23,Hastings-on-Hudson,new,0
2020-10-23,Irvington,total,103
2020-10-23,Irvington,active,3
2020-10-23,Irvington,new,0
2020-10-23,Larchmont,total,95
2020-10-23,Larchmont,active,7
2020-10-23,Larchmont,new,NA
2020-10-23,Lewisboro,total,145
2020-10-23,Lewisboro,active,3
2020-10-23,Lewisboro,new,0
2020-10-23,Mamaroneck Town,total,203
2020-10-23,Mamaroneck Town,active,1
2020-10-23,Mamaroneck Town,new,0
2020-10-23,Mamaroneck Village,total,542
2020-10-23,Mamaroneck Village,active,32
2020-10-23,Mamaroneck Village,new,5
2020-10-23,Mount Kisco,total,327
2020-10-23,Mount Kisco,active,13
2020-10-23,Mount Kisco,new,0
2020-10-23,Mount Pleasant,total,690
2020-10-23,Mount Pleasant,active,20
2020-10-23,Mount Pleasant,new,4
2020-10-23,Mount Vernon,total,2992
2020-10-23,Mount Vernon,active,67
2020-10-23,Mount Vernon,new,9
2020-10-23,New Castle,total,267
2020-10-23,New Castle,active,12
2020-10-23,New Castle,new,NA
2020-10-23,New Rochelle,total,3583
2020-10-23,New Rochelle,active,189
2020-10-23,New Rochelle,new,6
2020-10-23,North Castle,total,249
2020-10-23,North Castle,active,3
2020-10-23,North Castle,new,0
2020-10-23,North Salem,total,187
2020-10-23,North Salem,active,4
2020-10-23,North Salem,new,0
2020-10-23,Ossining Town,total,175
2020-10-23,Ossining Town,active,0
2020-10-23,Ossining Town,new,0
2020-10-23,Ossining Village,total,NA
2020-10-23,Ossining Village,active,NA
2020-10-23,Ossining Village,new,NA
2020-10-23,Peekskill,total,1114
2020-10-23,Peekskill,active,28
2020-10-23,Peekskill,new,2
2020-10-23,Pelham,total,187
2020-10-23,Pelham,active,5
2020-10-23,Pelham,new,NA
2020-10-23,Pelham Manor,total,138
2020-10-23,Pelham Manor,active,5
2020-10-23,Pelham Manor,new,NA
2020-10-23,Pleasantville,total,168
2020-10-23,Pleasantville,active,4
2020-10-23,Pleasantville,new,0
2020-10-23,Port Chester,total,1437
2020-10-23,Port Chester,active,63
2020-10-23,Port Chester,new,4
2020-10-23,Pound Ridge,total,44
2020-10-23,Pound Ridge,active,6
2020-10-23,Pound Ridge,new,0
2020-10-23,Rye Brook,total,225
2020-10-23,Rye Brook,active,13
2020-10-23,Rye Brook,new,2
2020-10-23,Rye City,total,272
2020-10-23,Rye City,active,30
2020-10-23,Rye City,new,0
2020-10-23,Scarsdale,total,403
2020-10-23,Scarsdale,active,5
2020-10-23,Scarsdale,new,0
2020-10-23,Sleepy Hollow,total,505
2020-10-23,Sleepy Hollow,active,20
2020-10-23,Sleepy Hollow,new,1
2020-10-23,Somers,total,480
2020-10-23,Somers,active,15
2020-10-23,Somers,new,0
2020-10-23,Tarrytown,total,346
2020-10-23,Tarrytown,active,14
2020-10-23,Tarrytown,new,2
2020-10-23,Tuckahoe,total,153
2020-10-23,Tuckahoe,active,2
2020-10-23,Tuckahoe,new,0
2020-10-23,White Plains,total,2050
2020-10-23,White Plains,active,43
2020-10-23,White Plains,new,2
2020-10-23,Yonkers,total,8227
2020-10-23,Yonkers,active,177
2020-10-23,Yonkers,new,14
2020-10-23,Yorktown,total,883
2020-10-23,Yorktown,active,37
2020-10-23,Yorktown,new,3
2020-10-23,Totals,total,32450
2020-10-23,Totals,active,999
2020-10-23,Totals,new,67
2020-10-26,Ardsley,total,118
2020-10-26,Ardsley,active,4
2020-10-26,Ardsley,new,2
2020-10-26,Bedford,total,333
2020-10-26,Bedford,active,20
2020-10-26,Bedford,new,6
2020-10-26,Briarcliff Manor,total,136
2020-10-26,Briarcliff Manor,active,3
2020-10-26,Briarcliff Manor,new,1
2020-10-26,Bronxville,total,98
2020-10-26,Bronxville,active,NA
2020-10-26,Bronxville,new,0
2020-10-26,Buchanan,total,51
2020-10-26,Buchanan,active,2
2020-10-26,Buchanan,new,1
2020-10-26,Cortlandt,total,1050
2020-10-26,Cortlandt,active,5
2020-10-26,Cortlandt,new,5
2020-10-26,Croton-on-Hudson,total,223
2020-10-26,Croton-on-Hudson,active,4
2020-10-26,Croton-on-Hudson,new,1
2020-10-26,Dobbs Ferry,total,364
2020-10-26,Dobbs Ferry,active,6
2020-10-26,Dobbs Ferry,new,2
2020-10-26,Eastchester,total,492
2020-10-26,Eastchester,active,8
2020-10-26,Eastchester,new,3
2020-10-26,Elmsford,total,223
2020-10-26,Elmsford,active,3
2020-10-26,Elmsford,new,1
2020-10-26,Greenburgh,total,1365
2020-10-26,Greenburgh,active,43
2020-10-26,Greenburgh,new,6
2020-10-26,Harrison,total,508
2020-10-26,Harrison,active,8
2020-10-26,Harrison,new,4
2020-10-26,Hastings-on-Hudson,total,156
2020-10-26,Hastings-on-Hudson,active,2
2020-10-26,Hastings-on-Hudson,new,0
2020-10-26,Irvington,total,106
2020-10-26,Irvington,active,6
2020-10-26,Irvington,new,3
2020-10-26,Larchmont,total,95
2020-10-26,Larchmont,active,5
2020-10-26,Larchmont,new,0
2020-10-26,Lewisboro,total,149
2020-10-26,Lewisboro,active,6
2020-10-26,Lewisboro,new,4
2020-10-26,Mamaroneck Town,total,205
2020-10-26,Mamaroneck Town,active,13
2020-10-26,Mamaroneck Town,new,2
2020-10-26,Mamaroneck Village,total,552
2020-10-26,Mamaroneck Village,active,36
2020-10-26,Mamaroneck Village,new,10
2020-10-26,Mount Kisco,total,331
2020-10-26,Mount Kisco,active,13
2020-10-26,Mount Kisco,new,4
2020-10-26,Mount Pleasant,total,692
2020-10-26,Mount Pleasant,active,8
2020-10-26,Mount Pleasant,new,2
2020-10-26,Mount Vernon,total,3008
2020-10-26,Mount Vernon,active,68
2020-10-26,Mount Vernon,new,16
2020-10-26,New Castle,total,270
2020-10-26,New Castle,active,8
2020-10-26,New Castle,new,3
2020-10-26,New Rochelle,total,3625
2020-10-26,New Rochelle,active,184
2020-10-26,New Rochelle,new,42
2020-10-26,North Castle,total,252
2020-10-26,North Castle,active,5
2020-10-26,North Castle,new,3
2020-10-26,North Salem,total,189
2020-10-26,North Salem,active,5
2020-10-26,North Salem,new,2
2020-10-26,Ossining Town,total,175
2020-10-26,Ossining Town,active,NA
2020-10-26,Ossining Town,new,0
2020-10-26,Ossining Village,total,1181
2020-10-26,Ossining Village,active,2
2020-10-26,Ossining Village,new,6
2020-10-26,Peekskill,total,1128
2020-10-26,Peekskill,active,7
2020-10-26,Peekskill,new,14
2020-10-26,Pelham,total,189
2020-10-26,Pelham,active,6
2020-10-26,Pelham,new,2
2020-10-26,Pelham Manor,total,140
2020-10-26,Pelham Manor,active,7
2020-10-26,Pelham Manor,new,2
2020-10-26,Pleasantville,total,173
2020-10-26,Pleasantville,active,7
2020-10-26,Pleasantville,new,5
2020-10-26,Port Chester,total,1452
2020-10-26,Port Chester,active,69
2020-10-26,Port Chester,new,15
2020-10-26,Pound Ridge,total,44
2020-10-26,Pound Ridge,active,6
2020-10-26,Pound Ridge,new,1
2020-10-26,Rye Brook,total,226
2020-10-26,Rye Brook,active,7
2020-10-26,Rye Brook,new,1
2020-10-26,Rye City,total,273
2020-10-26,Rye City,active,2
2020-10-26,Rye City,new,1
2020-10-26,Scarsdale,total,405
2020-10-26,Scarsdale,active,6
2020-10-26,Scarsdale,new,2
2020-10-26,Sleepy Hollow,total,510
2020-10-26,Sleepy Hollow,active,7
2020-10-26,Sleepy Hollow,new,5
2020-10-26,Somers,total,484
2020-10-26,Somers,active,3
2020-10-26,Somers,new,4
2020-10-26,Tarrytown,total,347
2020-10-26,Tarrytown,active,NA
2020-10-26,Tarrytown,new,1
2020-10-26,Tuckahoe,total,153
2020-10-26,Tuckahoe,active,1
2020-10-26,Tuckahoe,new,0
2020-10-26,White Plains,total,2061
2020-10-26,White Plains,active,45
2020-10-26,White Plains,new,NA
2020-10-26,Yonkers,total,8294
2020-10-26,Yonkers,active,207
2020-10-26,Yonkers,new,7
2020-10-26,Yorktown,total,890
2020-10-26,Yorktown,active,35
2020-10-26,Yorktown,new,7
2020-10-26,Totals,total,32717
2020-10-26,Totals,active,1033
2020-10-26,Totals,new,267
2020-10-27,Ardsley,total,118
2020-10-27,Ardsley,active,4
2020-10-27,Ardsley,new,0
2020-10-27,Bedford,total,336
2020-10-27,Bedford,active,22
2020-10-27,Bedford,new,3
2020-10-27,Briarcliff Manor,total,138
2020-10-27,Briarcliff Manor,active,5
2020-10-27,Briarcliff Manor,new,2
2020-10-27,Bronxville,total,98
2020-10-27,Bronxville,active,0
2020-10-27,Bronxville,new,0
2020-10-27,Buchanan,total,51
2020-10-27,Buchanan,active,2
2020-10-27,Buchanan,new,0
2020-10-27,Cortlandt,total,1052
2020-10-27,Cortlandt,active,27
2020-10-27,Cortlandt,new,2
2020-10-27,Croton-on-Hudson,total,223
2020-10-27,Croton-on-Hudson,active,4
2020-10-27,Croton-on-Hudson,new,0
2020-10-27,Dobbs Ferry,total,365
2020-10-27,Dobbs Ferry,active,6
2020-10-27,Dobbs Ferry,new,1
2020-10-27,Eastchester,total,NA
2020-10-27,Eastchester,active,NA
2020-10-27,Eastchester,new,NA
2020-10-27,Elmsford,total,223
2020-10-27,Elmsford,active,3
2020-10-27,Elmsford,new,0
2020-10-27,Greenburgh,total,1368
2020-10-27,Greenburgh,active,43
2020-10-27,Greenburgh,new,3
2020-10-27,Harrison,total,515
2020-10-27,Harrison,active,25
2020-10-27,Harrison,new,7
2020-10-27,Hastings-on-Hudson,total,156
2020-10-27,Hastings-on-Hudson,active,1
2020-10-27,Hastings-on-Hudson,new,0
2020-10-27,Irvington,total,107
2020-10-27,Irvington,active,6
2020-10-27,Irvington,new,1
2020-10-27,Larchmont,total,95
2020-10-27,Larchmont,active,5
2020-10-27,Larchmont,new,0
2020-10-27,Lewisboro,total,150
2020-10-27,Lewisboro,active,7
2020-10-27,Lewisboro,new,4
2020-10-27,Mamaroneck Town,total,205
2020-10-27,Mamaroneck Town,active,13
2020-10-27,Mamaroneck Town,new,0
2020-10-27,Mamaroneck Village,total,558
2020-10-27,Mamaroneck Village,active,4
2020-10-27,Mamaroneck Village,new,6
2020-10-27,Mount Kisco,total,331
2020-10-27,Mount Kisco,active,12
2020-10-27,Mount Kisco,new,0
2020-10-27,Mount Pleasant,total,693
2020-10-27,Mount Pleasant,active,19
2020-10-27,Mount Pleasant,new,1
2020-10-27,Mount Vernon,total,NA
2020-10-27,Mount Vernon,active,NA
2020-10-27,Mount Vernon,new,NA
2020-10-27,New Castle,total,272
2020-10-27,New Castle,active,14
2020-10-27,New Castle,new,2
2020-10-27,New Rochelle,total,3649
2020-10-27,New Rochelle,active,194
2020-10-27,New Rochelle,new,24
2020-10-27,North Castle,total,252
2020-10-27,North Castle,active,5
2020-10-27,North Castle,new,0
2020-10-27,North Salem,total,189
2020-10-27,North Salem,active,4
2020-10-27,North Salem,new,0
2020-10-27,Ossining Town,total,176
2020-10-27,Ossining Town,active,1
2020-10-27,Ossining Town,new,1
2020-10-27,Ossining Village,total,1183
2020-10-27,Ossining Village,active,24
2020-10-27,Ossining Village,new,2
2020-10-27,Peekskill,total,1134
2020-10-27,Peekskill,active,1
2020-10-27,Peekskill,new,6
2020-10-27,Pelham,total,190
2020-10-27,Pelham,active,5
2020-10-27,Pelham,new,1
2020-10-27,Pelham Manor,total,140
2020-10-27,Pelham Manor,active,7
2020-10-27,Pelham Manor,new,0
2020-10-27,Pleasantville,total,173
2020-10-27,Pleasantville,active,7
2020-10-27,Pleasantville,new,0
2020-10-27,Port Chester,total,1458
2020-10-27,Port Chester,active,72
2020-10-27,Port Chester,new,6
2020-10-27,Pound Ridge,total,45
2020-10-27,Pound Ridge,active,4
2020-10-27,Pound Ridge,new,0
2020-10-27,Rye Brook,total,226
2020-10-27,Rye Brook,active,6
2020-10-27,Rye Brook,new,0
2020-10-27,Rye City,total,276
2020-10-27,Rye City,active,28
2020-10-27,Rye City,new,3
2020-10-27,Scarsdale,total,408
2020-10-27,Scarsdale,active,9
2020-10-27,Scarsdale,new,3
2020-10-27,Sleepy Hollow,total,513
2020-10-27,Sleepy Hollow,active,17
2020-10-27,Sleepy Hollow,new,3
2020-10-27,Somers,total,486
2020-10-27,Somers,active,15
2020-10-27,Somers,new,2
2020-10-27,Tarrytown,total,349
2020-10-27,Tarrytown,active,13
2020-10-27,Tarrytown,new,2
2020-10-27,Tuckahoe,total,153
2020-10-27,Tuckahoe,active,1
2020-10-27,Tuckahoe,new,0
2020-10-27,White Plains,total,2078
2020-10-27,White Plains,active,59
2020-10-27,White Plains,new,NA
2020-10-27,Yonkers,total,8351
2020-10-27,Yonkers,active,244
2020-10-27,Yonkers,new,57
2020-10-27,Yorktown,total,895
2020-10-27,Yorktown,active,36
2020-10-27,Yorktown,new,5
2020-10-27,Totals,total,32904
2020-10-27,Totals,active,1150
2020-10-27,Totals,new,187
2020-10-28,Ardsley,total,119
2020-10-28,Ardsley,active,4
2020-10-28,Ardsley,new,4
2020-10-28,Bedford,total,337
2020-10-28,Bedford,active,23
2020-10-28,Bedford,new,1
2020-10-28,Briarcliff Manor,total,138
2020-10-28,Briarcliff Manor,active,5
2020-10-28,Briarcliff Manor,new,0
2020-10-28,Bronxville,total,99
2020-10-28,Bronxville,active,1
2020-10-28,Bronxville,new,4
2020-10-28,Buchanan,total,52
2020-10-28,Buchanan,active,3
2020-10-28,Buchanan,new,1
2020-10-28,Cortlandt,total,1052
2020-10-28,Cortlandt,active,25
2020-10-28,Cortlandt,new,0
2020-10-28,Croton-on-Hudson,total,224
2020-10-28,Croton-on-Hudson,active,5
2020-10-28,Croton-on-Hudson,new,1
2020-10-28,Dobbs Ferry,total,366
2020-10-28,Dobbs Ferry,active,7
2020-10-28,Dobbs Ferry,new,4
2020-10-28,Eastchester,total,499
2020-10-28,Eastchester,active,13
2020-10-28,Eastchester,new,0
2020-10-28,Elmsford,total,224
2020-10-28,Elmsford,active,3
2020-10-28,Elmsford,new,1
2020-10-28,Greenburgh,total,1370
2020-10-28,Greenburgh,active,40
2020-10-28,Greenburgh,new,2
2020-10-28,Harrison,total,518
2020-10-28,Harrison,active,25
2020-10-28,Harrison,new,3
2020-10-28,Hastings-on-Hudson,total,156
2020-10-28,Hastings-on-Hudson,active,1
2020-10-28,Hastings-on-Hudson,new,0
2020-10-28,Irvington,total,107
2020-10-28,Irvington,active,6
2020-10-28,Irvington,new,0
2020-10-28,Larchmont,total,95
2020-10-28,Larchmont,active,5
2020-10-28,Larchmont,new,0
2020-10-28,Lewisboro,total,150
2020-10-28,Lewisboro,active,7
2020-10-28,Lewisboro,new,0
2020-10-28,Mamaroneck Town,total,209
2020-10-28,Mamaroneck Town,active,15
2020-10-28,Mamaroneck Town,new,4
2020-10-28,Mamaroneck Village,total,560
2020-10-28,Mamaroneck Village,active,42
2020-10-28,Mamaroneck Village,new,NA
2020-10-28,Mount Kisco,total,334
2020-10-28,Mount Kisco,active,14
2020-10-28,Mount Kisco,new,3
2020-10-28,Mount Pleasant,total,694
2020-10-28,Mount Pleasant,active,18
2020-10-28,Mount Pleasant,new,4
2020-10-28,Mount Vernon,total,3035
2020-10-28,Mount Vernon,active,87
2020-10-28,Mount Vernon,new,8
2020-10-28,New Castle,total,272
2020-10-28,New Castle,active,13
2020-10-28,New Castle,new,0
2020-10-28,New Rochelle,total,3659
2020-10-28,New Rochelle,active,149
2020-10-28,New Rochelle,new,10
2020-10-28,North Castle,total,252
2020-10-28,North Castle,active,5
2020-10-28,North Castle,new,0
2020-10-28,North Salem,total,189
2020-10-28,North Salem,active,4
2020-10-28,North Salem,new,0
2020-10-28,Ossining Town,total,176
2020-10-28,Ossining Town,active,1
2020-10-28,Ossining Town,new,0
2020-10-28,Ossining Village,total,1186
2020-10-28,Ossining Village,active,2
2020-10-28,Ossining Village,new,3
2020-10-28,Peekskill,total,1136
2020-10-28,Peekskill,active,39
2020-10-28,Peekskill,new,2
2020-10-28,Pelham,total,192
2020-10-28,Pelham,active,6
2020-10-28,Pelham,new,2
